"serial","unique_itc","accel_delay","Cluster","choice","total_time_ms","looktime_index","mean_payne","payne_ind","ll_time","ss_time","ll_amt_val","ss_amt_val","ss_delay_type","itc_no"
128916,"a2 weeks4 weeks$55.20$82.80","accel","Comparative","ll",6361,0.0989672977624785,-0.777203607317229,-0.333333333333333,"4 weeks","2 weeks",82.8,55.2,"not_now",17
128916,"a0 weeks4 weeks$27.10$40.70","accel","Comparative","ll",6019,-0.0511600237953599,-0.777203607317229,-0.5,"4 weeks","0 weeks",40.7,27.1,"now",6
128916,"b2 weeks4 weeks$33.60$45.40","delay","Comparative","ll",7069,-0.0538957234915056,-0.777203607317229,1,"4 weeks","2 weeks",45.4,33.6,"not_now",27
128916,"b0 weeks4 weeks$62.10$74.50","delay","Comparative","ss",11317,0.0758321273516643,-0.777203607317229,0.666666666666667,"4 weeks","0 weeks",74.5,62.1,"now",35
128916,"b0 weeks4 weeks$31.40$42.40","delay","Comparative","ll",6774,-0.397192809652795,-0.777203607317229,1,"4 weeks","0 weeks",42.4,31.4,"now",20
128916,"b0 weeks4 weeks$42.40$48.80","delay","Comparative","ss",8857,0.0118577075098814,-0.777203607317229,-0.333333333333333,"4 weeks","0 weeks",48.8,42.4,"now",34
128916,"b0 weeks4 weeks$36.10$37.90","delay","Comparative","ss",7582,-0.13323124042879,-0.777203607317229,-1,"4 weeks","0 weeks",37.9,36.1,"now",23
128916,"b2 weeks4 weeks$19.60$19.80","delay","Comparative","ss",6104,0.289610787618756,-0.777203607317229,-0.5,"4 weeks","2 weeks",19.8,19.6,"not_now",25
128916,"b2 weeks6 weeks$44.20$66.30","delay","Comparative","ll",6024,0.0699890069622572,-0.777203607317229,-0.333333333333333,"6 weeks","2 weeks",66.3,44.2,"not_now",21
128916,"b2 weeks4 weeks$51.30$56.40","delay","Comparative","ss",10384,0.386689132266217,-0.777203607317229,-0.5,"4 weeks","2 weeks",56.4,51.3,"not_now",30
128916,"b2 weeks4 weeks$42.90$44.20","delay","Comparative","ss",11406,0.123372838546726,-0.777203607317229,0,"4 weeks","2 weeks",44.2,42.9,"not_now",28
128916,"b2 weeks4 weeks$15.70$18.80","delay","Comparative","ll",10966,0.297265336289727,-0.777203607317229,0,"4 weeks","2 weeks",18.8,15.7,"not_now",32
128916,"b0 weeks2 weeks$22.10$33.20","delay","Comparative","ll",7296,-0.0381912618392912,-0.777203607317229,0,"2 weeks","0 weeks",33.2,22.1,"now",36
128916,"b0 weeks2 weeks$46.10$50.70","delay","Comparative","ll",6867,-0.015928178395598,-0.777203607317229,0,"2 weeks","0 weeks",50.7,46.1,"now",26
128916,"b0 weeks4 weeks$43.90$44.30","delay","Comparative","ss",90321,0.226829268292683,-0.777203607317229,-0.2,"4 weeks","0 weeks",44.3,43.9,"now",29
128916,"b2 weeks6 weeks$68.30$85.40","delay","Comparative","ll",7489,0.00762631077216397,-0.777203607317229,-0.333333333333333,"6 weeks","2 weeks",85.4,68.3,"not_now",33
128916,"b0 weeks2 weeks$55.30$69.10","delay","Comparative","ll",6008,0.310771233322486,-0.777203607317229,-1,"2 weeks","0 weeks",69.1,55.3,"now",24
128916,"b2 weeks6 weeks$44.80$51.50","delay","Comparative","ll",7525,-0.0378197997775306,-0.777203607317229,-0.5,"6 weeks","2 weeks",51.5,44.8,"not_now",22
128916,"b0 weeks2 weeks$45.70$47.10","delay","Comparative","ss",8022,0.186414511771517,-0.777203607317229,-0.333333333333333,"2 weeks","0 weeks",47.1,45.7,"now",19
128916,"b2 weeks6 weeks$48.70$51.10","delay","Comparative","ss",7424,-0.0962410023993602,-0.777203607317229,0.6,"6 weeks","2 weeks",51.1,48.7,"not_now",31
128917,"a2 weeks6 weeks$27.80$28.10","accel","Comparative","ss",5617,-0.185229303156641,-0.303478026757203,1,"6 weeks","2 weeks",28.1,27.8,"not_now",14
128917,"a2 weeks6 weeks$33.30$34.30","accel","Comparative","ss",4740,0.330288123682361,-0.303478026757203,1,"6 weeks","2 weeks",34.3,33.3,"not_now",13
128917,"a2 weeks4 weeks$35.10$43.90","accel","Comparative","ss",7179,0.438258685642528,-0.303478026757203,0,"4 weeks","2 weeks",43.9,35.1,"not_now",18
128917,"a0 weeks2 weeks$15.10$17.40","accel","Comparative","ss",6555,-0.0332900994379594,-0.303478026757203,1,"2 weeks","0 weeks",17.4,15.1,"now",8
128917,"a2 weeks6 weeks$56.20$75.90","accel","Comparative","ss",7437,-0.0758064516129032,-0.303478026757203,1,"6 weeks","2 weeks",75.9,56.2,"not_now",10
128917,"a0 weeks4 weeks$57.50$59.20","accel","Comparative","ss",3923,-0.286368843069874,-0.303478026757203,1,"4 weeks","0 weeks",59.2,57.5,"now",7
128917,"a0 weeks2 weeks$52.50$55.10","accel","Comparative","ss",4271,0.323356009070295,-0.303478026757203,-0.5,"2 weeks","0 weeks",55.1,52.5,"now",9
128917,"a0 weeks4 weeks$24.70$27.20","accel","Comparative","ss",4548,0.346358792184725,-0.303478026757203,-0.5,"4 weeks","0 weeks",27.2,24.7,"now",4
128917,"a2 weeks4 weeks$53.10$55.80","accel","Comparative","ss",33422,0.10048309178744,-0.303478026757203,1,"4 weeks","2 weeks",55.8,53.1,"not_now",1
128917,"a0 weeks2 weeks$42.50$42.90","accel","Comparative","ss",53686,0.32726659925851,-0.303478026757203,0.5,"2 weeks","0 weeks",42.9,42.5,"now",15
128917,"a2 weeks6 weeks$18.50$22.20","accel","Comparative","ss",9196,0.395422885572139,-0.303478026757203,-0.2,"6 weeks","2 weeks",22.2,18.5,"not_now",2
128917,"a2 weeks4 weeks$54.90$63.10","accel","Comparative","ss",7486,0.0192765865280485,-0.303478026757203,0,"4 weeks","2 weeks",63.1,54.9,"not_now",12
128917,"a0 weeks4 weeks$57.70$72.10","accel","Comparative","ss",6715,0.0492379835873388,-0.303478026757203,-0.666666666666667,"4 weeks","0 weeks",72.1,57.7,"now",5
128917,"a0 weeks2 weeks$43.50$58.70","accel","Comparative","ss",256098,0.202122527737578,-0.303478026757203,-0.230769230769231,"2 weeks","0 weeks",58.7,43.5,"now",3
128917,"a0 weeks2 weeks$62.90$75.50","accel","Comparative","ss",4796,0.285606631499623,-0.303478026757203,-0.2,"2 weeks","0 weeks",75.5,62.9,"now",11
128917,"a2 weeks6 weeks$51.90$57.10","accel","Comparative","ss",4904,0.189719626168224,-0.303478026757203,-0.2,"6 weeks","2 weeks",57.1,51.9,"not_now",16
128917,"a0 weeks4 weeks$27.10$40.70","accel","Comparative","ll",25129,-0.0569917743830787,-0.303478026757203,0.333333333333333,"4 weeks","0 weeks",40.7,27.1,"now",6
128917,"a2 weeks4 weeks$55.20$82.80","accel","Comparative","ll",5341,0.559129612109745,-0.303478026757203,-0.333333333333333,"4 weeks","2 weeks",82.8,55.2,"not_now",17
128917,"b2 weeks6 weeks$44.20$66.30","delay","Comparative","ss",4401,0.167590618336887,-0.303478026757203,0,"6 weeks","2 weeks",66.3,44.2,"not_now",21
128917,"b2 weeks4 weeks$19.60$19.80","delay","Comparative","ss",4741,0.37511693171188,-0.303478026757203,-0.2,"4 weeks","2 weeks",19.8,19.6,"not_now",25
128917,"b0 weeks2 weeks$22.10$33.20","delay","Comparative","ss",3859,0.15166163141994,-0.303478026757203,0,"2 weeks","0 weeks",33.2,22.1,"now",36
128917,"b2 weeks6 weeks$44.80$51.50","delay","Comparative","ss",5171,0.362229102167183,-0.303478026757203,-0.2,"6 weeks","2 weeks",51.5,44.8,"not_now",22
128917,"b0 weeks4 weeks$31.40$42.40","delay","Comparative","ss",3777,-0.0775757575757576,-0.303478026757203,-0.333333333333333,"4 weeks","0 weeks",42.4,31.4,"now",20
128917,"b0 weeks2 weeks$45.70$47.10","delay","Comparative","ss",98873,0.0108573567952078,-0.303478026757203,-0.25,"2 weeks","0 weeks",47.1,45.7,"now",19
128917,"b0 weeks4 weeks$43.90$44.30","delay","Comparative","ss",3783,0.24703455389376,-0.303478026757203,-0.5,"4 weeks","0 weeks",44.3,43.9,"now",29
128917,"b0 weeks4 weeks$42.40$48.80","delay","Comparative","ss",6044,0.259618976466193,-0.303478026757203,-0.5,"4 weeks","0 weeks",48.8,42.4,"now",34
128917,"b0 weeks2 weeks$55.30$69.10","delay","Comparative","ll",8581,0.194505494505495,-0.303478026757203,0.111111111111111,"2 weeks","0 weeks",69.1,55.3,"now",24
128917,"b2 weeks6 weeks$48.70$51.10","delay","Comparative","ss",3646,-0.329989969909729,-0.303478026757203,-1,"6 weeks","2 weeks",51.1,48.7,"not_now",31
128917,"b2 weeks4 weeks$33.60$45.40","delay","Comparative","ss",4680,0.411214953271028,-0.303478026757203,-0.5,"4 weeks","2 weeks",45.4,33.6,"not_now",27
128917,"b2 weeks4 weeks$51.30$56.40","delay","Comparative","ss",40887,-0.0376734963648381,-0.303478026757203,-0.333333333333333,"4 weeks","2 weeks",56.4,51.3,"not_now",30
128917,"b2 weeks4 weeks$15.70$18.80","delay","Comparative","ss",3538,0.128700128700129,-0.303478026757203,-0.333333333333333,"4 weeks","2 weeks",18.8,15.7,"not_now",32
128917,"b2 weeks4 weeks$42.90$44.20","delay","Comparative","ss",3080,-0.0299172501591343,-0.303478026757203,-0.333333333333333,"4 weeks","2 weeks",44.2,42.9,"not_now",28
128917,"b0 weeks4 weeks$62.10$74.50","delay","Comparative","ss",3130,-0.506402793946449,-0.303478026757203,0,"4 weeks","0 weeks",74.5,62.1,"now",35
128917,"b0 weeks2 weeks$46.10$50.70","delay","Comparative","ss",3776,-0.00586041555673948,-0.303478026757203,-0.333333333333333,"2 weeks","0 weeks",50.7,46.1,"now",26
128917,"b0 weeks4 weeks$36.10$37.90","delay","Comparative","ss",3432,-0.0406386066763425,-0.303478026757203,-0.333333333333333,"4 weeks","0 weeks",37.9,36.1,"now",23
128917,"b2 weeks6 weeks$68.30$85.40","delay","Comparative","ss",35711,0.421800947867299,-0.303478026757203,0.333333333333333,"6 weeks","2 weeks",85.4,68.3,"not_now",33
128918,"b0 weeks4 weeks$62.10$74.50","accel","Integrative","ll",7119,-0.397347480106101,0.95529423491769,1,"4 weeks","0 weeks",74.5,62.1,"now",35
128918,"b0 weeks2 weeks$55.30$69.10","accel","Integrative","ll",5622,0.144009681323114,0.95529423491769,1,"2 weeks","0 weeks",69.1,55.3,"now",24
128918,"b0 weeks2 weeks$45.70$47.10","accel","Integrative","ss",5878,-0.163917163917164,0.95529423491769,1,"2 weeks","0 weeks",47.1,45.7,"now",19
128918,"b2 weeks4 weeks$51.30$56.40","accel","Integrative","ll",11822,-0.624470018170806,0.95529423491769,1,"4 weeks","2 weeks",56.4,51.3,"not_now",30
128918,"b0 weeks2 weeks$22.10$33.20","accel","Integrative","ll",5676,0.136883629191321,0.95529423491769,1,"2 weeks","0 weeks",33.2,22.1,"now",36
128918,"b2 weeks4 weeks$42.90$44.20","accel","Integrative","ss",4582,-0.0975609756097561,0.95529423491769,1,"4 weeks","2 weeks",44.2,42.9,"not_now",28
128918,"b0 weeks4 weeks$36.10$37.90","accel","Integrative","ss",6892,-0.502790178571429,0.95529423491769,0,"4 weeks","0 weeks",37.9,36.1,"now",23
128918,"b0 weeks4 weeks$42.40$48.80","accel","Integrative","ss",6722,-0.366179275270184,0.95529423491769,0.333333333333333,"4 weeks","0 weeks",48.8,42.4,"now",34
128918,"b2 weeks6 weeks$44.20$66.30","accel","Integrative","ll",7074,-0.181741809017082,0.95529423491769,0.5,"6 weeks","2 weeks",66.3,44.2,"not_now",21
128918,"b2 weeks4 weeks$15.70$18.80","accel","Integrative","ll",8849,-0.314232902033272,0.95529423491769,-0.142857142857143,"4 weeks","2 weeks",18.8,15.7,"not_now",32
128918,"b2 weeks4 weeks$33.60$45.40","accel","Integrative","ll",6107,-0.062278839348903,0.95529423491769,1,"4 weeks","2 weeks",45.4,33.6,"not_now",27
128918,"b0 weeks2 weeks$46.10$50.70","accel","Integrative","ss",7691,-0.494526415992385,0.95529423491769,0.333333333333333,"2 weeks","0 weeks",50.7,46.1,"now",26
128918,"b2 weeks6 weeks$48.70$51.10","accel","Integrative","ss",5255,-0.100533442757489,0.95529423491769,1,"6 weeks","2 weeks",51.1,48.7,"not_now",31
128918,"b0 weeks4 weeks$43.90$44.30","accel","Integrative","ss",6802,-0.375592417061611,0.95529423491769,0.333333333333333,"4 weeks","0 weeks",44.3,43.9,"now",29
128918,"b2 weeks6 weeks$68.30$85.40","accel","Integrative","ll",5850,-0.050112191473448,0.95529423491769,1,"6 weeks","2 weeks",85.4,68.3,"not_now",33
128918,"b2 weeks6 weeks$44.80$51.50","accel","Integrative","ss",7622,-0.547277936962751,0.95529423491769,0.333333333333333,"6 weeks","2 weeks",51.5,44.8,"not_now",22
128918,"b0 weeks4 weeks$31.40$42.40","accel","Integrative","ll",9173,-0.23034398034398,0.95529423491769,1,"4 weeks","0 weeks",42.4,31.4,"now",20
128918,"b2 weeks4 weeks$19.60$19.80","accel","Integrative","ss",7202,-0.252644679527069,0.95529423491769,0,"4 weeks","2 weeks",19.8,19.6,"not_now",25
128918,"a0 weeks4 weeks$57.50$59.20","delay","Integrative","ss",8971,-0.3106463878327,0.95529423491769,1,"4 weeks","0 weeks",59.2,57.5,"now",7
128918,"a0 weeks2 weeks$62.90$75.50","delay","Integrative","ll",5511,-0.202649006622517,0.95529423491769,1,"2 weeks","0 weeks",75.5,62.9,"now",11
128918,"a0 weeks2 weeks$42.50$42.90","delay","Integrative","ss",6646,-0.165693430656934,0.95529423491769,1,"2 weeks","0 weeks",42.9,42.5,"now",15
128918,"a0 weeks4 weeks$24.70$27.20","delay","Integrative","ss",8677,-0.00464636035105834,0.95529423491769,1,"4 weeks","0 weeks",27.2,24.7,"now",4
128918,"a2 weeks4 weeks$53.10$55.80","delay","Integrative","ss",8975,0.23579418344519,0.95529423491769,0.666666666666667,"4 weeks","2 weeks",55.8,53.1,"not_now",1
128918,"a0 weeks2 weeks$52.50$55.10","delay","Integrative","ss",5538,0.123361603700848,0.95529423491769,1,"2 weeks","0 weeks",55.1,52.5,"now",9
128918,"a2 weeks4 weeks$55.20$82.80","delay","Integrative","ll",5577,0.0907038012796387,0.95529423491769,1,"4 weeks","2 weeks",82.8,55.2,"not_now",17
128918,"a2 weeks4 weeks$54.90$63.10","delay","Integrative","ll",10590,-0.234256243213898,0.95529423491769,0,"4 weeks","2 weeks",63.1,54.9,"not_now",12
128918,"a0 weeks2 weeks$43.50$58.70","delay","Integrative","ll",6216,0.116261104673619,0.95529423491769,1,"2 weeks","0 weeks",58.7,43.5,"now",3
128918,"a0 weeks4 weeks$57.70$72.10","delay","Integrative","ll",5406,-0.0244436337103247,0.95529423491769,1,"4 weeks","0 weeks",72.1,57.7,"now",5
128918,"a0 weeks4 weeks$27.10$40.70","delay","Integrative","ll",6019,-0.049466537342386,0.95529423491769,1,"4 weeks","0 weeks",40.7,27.1,"now",6
128918,"a2 weeks6 weeks$51.90$57.10","delay","Integrative","ss",9696,-0.0218847699866012,0.95529423491769,0.2,"6 weeks","2 weeks",57.1,51.9,"not_now",16
128918,"a2 weeks6 weeks$33.30$34.30","delay","Integrative","ss",7559,-0.140157480314961,0.95529423491769,0.333333333333333,"6 weeks","2 weeks",34.3,33.3,"not_now",13
128918,"a2 weeks6 weeks$18.50$22.20","delay","Integrative","ss",6337,-0.281900694073679,0.95529423491769,0.333333333333333,"6 weeks","2 weeks",22.2,18.5,"not_now",2
128918,"a2 weeks6 weeks$56.20$75.90","delay","Integrative","ll",6064,0.244045777915249,0.95529423491769,1,"6 weeks","2 weeks",75.9,56.2,"not_now",10
128918,"a0 weeks2 weeks$15.10$17.40","delay","Integrative","ss",8401,-0.179551122194514,0.95529423491769,1,"2 weeks","0 weeks",17.4,15.1,"now",8
128918,"a2 weeks4 weeks$35.10$43.90","delay","Integrative","ll",7067,-0.256297918948521,0.95529423491769,1,"4 weeks","2 weeks",43.9,35.1,"not_now",18
128918,"a2 weeks6 weeks$27.80$28.10","delay","Integrative","ss",5581,-0.0733262486716259,0.95529423491769,0.333333333333333,"6 weeks","2 weeks",28.1,27.8,"not_now",14
128919,"b2 weeks4 weeks$15.70$18.80","accel","Comparative","ss",97053,0.292134831460674,-0.220704300417528,1,"4 weeks","2 weeks",18.8,15.7,"not_now",32
128919,"b0 weeks2 weeks$22.10$33.20","accel","Comparative","ss",6225,0.228981544771018,-0.220704300417528,0.5,"2 weeks","0 weeks",33.2,22.1,"now",36
128919,"b2 weeks6 weeks$48.70$51.10","accel","Comparative","ss",4665,-0.0605042016806723,-0.220704300417528,1,"6 weeks","2 weeks",51.1,48.7,"not_now",31
128919,"b0 weeks2 weeks$46.10$50.70","accel","Comparative","ss",25915,-0.104984894259819,-0.220704300417528,1,"2 weeks","0 weeks",50.7,46.1,"now",26
128919,"b0 weeks4 weeks$36.10$37.90","accel","Comparative","ss",6886,0.396216500262743,-0.220704300417528,0,"4 weeks","0 weeks",37.9,36.1,"now",23
128919,"b2 weeks6 weeks$68.30$85.40","accel","Comparative","ss",20663,0.0533952408589669,-0.220704300417528,1,"6 weeks","2 weeks",85.4,68.3,"not_now",33
128919,"b2 weeks4 weeks$19.60$19.80","accel","Comparative","ss",32235,0.0502108087389804,-0.220704300417528,1,"4 weeks","2 weeks",19.8,19.6,"not_now",25
128919,"b2 weeks6 weeks$44.80$51.50","accel","Comparative","ss",35737,0.0303030303030303,-0.220704300417528,1,"6 weeks","2 weeks",51.5,44.8,"not_now",22
128919,"b2 weeks4 weeks$42.90$44.20","accel","Comparative","ss",72006,-0.102971102971103,-0.220704300417528,1,"4 weeks","2 weeks",44.2,42.9,"not_now",28
128919,"b0 weeks2 weeks$45.70$47.10","accel","Comparative","ss",5997,0.393959077622605,-0.220704300417528,-1,"2 weeks","0 weeks",47.1,45.7,"now",19
128919,"b0 weeks2 weeks$55.30$69.10","accel","Comparative","ss",5181,0.230522603398525,-0.220704300417528,0,"2 weeks","0 weeks",69.1,55.3,"now",24
128919,"b0 weeks4 weeks$42.40$48.80","accel","Comparative","ss",4711,0.00731261425959781,-0.220704300417528,1,"4 weeks","0 weeks",48.8,42.4,"now",34
128919,"b0 weeks4 weeks$62.10$74.50","accel","Comparative","ss",71833,-0.0480387836051124,-0.220704300417528,1,"4 weeks","0 weeks",74.5,62.1,"now",35
128919,"b0 weeks4 weeks$43.90$44.30","accel","Comparative","ss",5282,-0.0626816106268161,-0.220704300417528,1,"4 weeks","0 weeks",44.3,43.9,"now",29
128919,"b2 weeks6 weeks$44.20$66.30","accel","Comparative","ss",81027,-0.158450704225352,-0.220704300417528,1,"6 weeks","2 weeks",66.3,44.2,"not_now",21
128919,"b2 weeks4 weeks$51.30$56.40","accel","Comparative","ss",8240,-0.121762659451102,-0.220704300417528,1,"4 weeks","2 weeks",56.4,51.3,"not_now",30
128919,"b2 weeks4 weeks$33.60$45.40","accel","Comparative","ss",46236,0.309123649459784,-0.220704300417528,0,"4 weeks","2 weeks",45.4,33.6,"not_now",27
128919,"b0 weeks4 weeks$31.40$42.40","accel","Comparative","ss",42211,-0.250475586556753,-0.220704300417528,1,"4 weeks","0 weeks",42.4,31.4,"now",20
128919,"a0 weeks2 weeks$42.50$42.90","delay","Comparative","ss",6791,0.42481638964051,-0.220704300417528,-0.333333333333333,"2 weeks","0 weeks",42.9,42.5,"now",15
128919,"a0 weeks4 weeks$57.50$59.20","delay","Comparative","ss",15703,0.536887452880991,-0.220704300417528,-0.333333333333333,"4 weeks","0 weeks",59.2,57.5,"now",7
128919,"a2 weeks4 weeks$53.10$55.80","delay","Comparative","ss",5368,0.200932400932401,-0.220704300417528,-0.333333333333333,"4 weeks","2 weeks",55.8,53.1,"not_now",1
128919,"a0 weeks4 weeks$24.70$27.20","delay","Comparative","ss",5247,0.305778152678195,-0.220704300417528,-1,"4 weeks","0 weeks",27.2,24.7,"now",4
128919,"a0 weeks4 weeks$27.10$40.70","delay","Comparative","ss",43096,0.0880859958196477,-0.220704300417528,-0.142857142857143,"4 weeks","0 weeks",40.7,27.1,"now",6
128919,"a2 weeks4 weeks$55.20$82.80","delay","Comparative","ll",4904,0.189083820662768,-0.220704300417528,-1,"4 weeks","2 weeks",82.8,55.2,"not_now",17
128919,"a0 weeks2 weeks$62.90$75.50","delay","Comparative","ss",5438,0.076448405896469,-0.220704300417528,-1,"2 weeks","0 weeks",75.5,62.9,"now",11
128919,"a2 weeks4 weeks$54.90$63.10","delay","Comparative","ss",14661,-0.0394110004330879,-0.220704300417528,-0.333333333333333,"4 weeks","2 weeks",63.1,54.9,"not_now",12
128919,"a0 weeks2 weeks$52.50$55.10","delay","Comparative","ss",5227,0.10272952853598,-0.220704300417528,-0.333333333333333,"2 weeks","0 weeks",55.1,52.5,"now",9
128919,"a2 weeks6 weeks$27.80$28.10","delay","Comparative","ss",13664,0.0682196339434276,-0.220704300417528,-1,"6 weeks","2 weeks",28.1,27.8,"not_now",14
128919,"a2 weeks4 weeks$35.10$43.90","delay","Comparative","ss",4590,0.00615238996687175,-0.220704300417528,-1,"4 weeks","2 weeks",43.9,35.1,"not_now",18
128919,"a0 weeks2 weeks$15.10$17.40","delay","Comparative","ss",4016,0.234092235843549,-0.220704300417528,-0.333333333333333,"2 weeks","0 weeks",17.4,15.1,"now",8
128919,"a0 weeks2 weeks$43.50$58.70","delay","Comparative","ll",14112,0.300588235294118,-0.220704300417528,-0.333333333333333,"2 weeks","0 weeks",58.7,43.5,"now",3
128919,"a0 weeks4 weeks$57.70$72.10","delay","Comparative","ss",5205,-0.194609840175494,-0.220704300417528,-1,"4 weeks","0 weeks",72.1,57.7,"now",5
128919,"a2 weeks6 weeks$18.50$22.20","delay","Comparative","ss",4928,-0.161422149570903,-0.220704300417528,-0.5,"6 weeks","2 weeks",22.2,18.5,"not_now",2
128919,"a2 weeks6 weeks$51.90$57.10","delay","Comparative","ss",4638,-0.0188034188034188,-0.220704300417528,-1,"6 weeks","2 weeks",57.1,51.9,"not_now",16
128919,"a2 weeks6 weeks$33.30$34.30","delay","Comparative","ss",33969,-0.154647126880062,-0.220704300417528,-1,"6 weeks","2 weeks",34.3,33.3,"not_now",13
128919,"a2 weeks6 weeks$56.20$75.90","delay","Comparative","ll",7233,0.140926640926641,-0.220704300417528,-0.5,"6 weeks","2 weeks",75.9,56.2,"not_now",10
128920,"a2 weeks4 weeks$55.20$82.80","accel","Comparative","ll",4203,0.11645101663586,-1.40868651647967,-0.333333333333333,"4 weeks","2 weeks",82.8,55.2,"not_now",17
128920,"a0 weeks2 weeks$62.90$75.50","accel","Comparative","ll",3860,0.32421875,-1.40868651647967,-0.333333333333333,"2 weeks","0 weeks",75.5,62.9,"now",11
128920,"a0 weeks2 weeks$43.50$58.70","accel","Comparative","ll",6121,0.085280045032367,-1.40868651647967,-0.2,"2 weeks","0 weeks",58.7,43.5,"now",3
128920,"a2 weeks6 weeks$51.90$57.10","accel","Comparative","ss",5972,-0.0162454873646209,-1.40868651647967,-0.142857142857143,"6 weeks","2 weeks",57.1,51.9,"not_now",16
